"No.","Time","Source","Destination","Protocol","Length","Info"
"20843","3223.934668","149.154.167.99","192.168.0.78","TCP","66","443  >  39486 [ACK] Seq=6375 Ack=810 Win=31744 Len=0 TSval=580189420 TSecr=584639949"
"20844","3223.934750","192.168.0.78","149.154.167.99","TCP","54","39486  >  443 [RST] Seq=810 Win=0 Len=0"
"20845","3223.952192","149.154.167.99","192.168.0.78","TCP","66","443  >  39486 [FIN, ACK] Seq=6375 Ack=810 Win=31744 Len=0 TSval=580189420 TSecr=584639949"
"20846","3223.952309","192.168.0.78","149.154.167.99","TCP","54","39486  >  443 [RST] Seq=810 Win=0 Len=0"
"20847","3223.956837","34.107.221.82","192.168.0.78","TCP","66","[TCP Dup ACK 17879#1] 80  >  54914 [ACK] Seq=221 Ack=302 Win=66816 Len=0 TSval=1507312527 TSecr=1733537234"
"20848","3223.956920","192.168.0.78","34.107.221.82","TCP","54","54914  >  80 [RST] Seq=302 Win=0 Len=0"
"20849","3223.962528","149.154.167.99","192.168.0.78","TCP","66","443  >  39488 [FIN, ACK] Seq=6397 Ack=809 Win=31744 Len=0 TSval=580141286 TSecr=584639994"
"20850","3223.962582","192.168.0.78","149.154.167.99","TCP","54","39488  >  443 [RST] Seq=809 Win=0 Len=0"
"20851","3223.966806","149.154.167.99","192.168.0.78","TCP","66","443  >  39488 [ACK] Seq=6398 Ack=810 Win=31744 Len=0 TSval=580141287 TSecr=584639994"
"20852","3223.966866","192.168.0.78","149.154.167.99","TCP","54","39488  >  443 [RST] Seq=810 Win=0 Len=0"
"20853","3224.006504","MS-NLB-PhysServer-16_18:93:cd:5c","AzureWav_5b:51:4b","ARP","60","Who has 192.168.0.78? Tell 192.168.0.1"
"20854","3224.006535","AzureWav_5b:51:4b","MS-NLB-PhysServer-16_18:93:cd:5c","ARP","42","192.168.0.78 is at 28:c2:dd:5b:51:4b"
"20855","3224.033753","172.217.173.174","192.168.0.78","QUIC","1399","Handshake, DCID=e44aed, SCID=99af84349a231b4a"
"20856","3224.034266","192.168.0.78","172.217.173.174","QUIC","113","Protected Payload (KP0), DCID=99af84349a231b4a"
"20857","3224.071507","149.154.174.200","192.168.0.78","TCP","66","443  >  43830 [ACK] Seq=7536 Ack=2025 Win=70656 Len=0 TSval=1520116816 TSecr=4108509037"
"20858","3224.119489","172.217.173.174","192.168.0.78","QUIC","1399","Handshake, DCID=e44aed, SCID=99af84349a231b4a"
"20859","3224.120007","192.168.0.78","172.217.173.174","QUIC","113","Protected Payload (KP0), DCID=99af84349a231b4a"
"20860","3224.147832","172.217.173.174","192.168.0.78","TCP","66","443  >  33610 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=1099560242 TSecr=825009216"
"20861","3224.162301","172.217.173.131","192.168.0.78","TCP","66","[TCP Dup ACK 18905#3] 80  >  34298 [ACK] Seq=1403 Ack=849 Win=67840 Len=0 TSval=2384351464 TSecr=3627290614"
"20862","3224.179387","149.154.167.99","192.168.0.78","TCP","66","443  >  39490 [FIN, ACK] Seq=6397 Ack=809 Win=31744 Len=0 TSval=580200149 TSecr=584640038"
"20863","3224.179468","192.168.0.78","149.154.167.99","TCP","54","39490  >  443 [RST] Seq=809 Win=0 Len=0"
"20864","3224.213565","172.217.173.174","192.168.0.78","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"20865","3224.213640","192.168.0.78","172.217.173.174","TCP","66","33610  >  443 [ACK] Seq=518 Ack=1419 Win=64128 Len=0 TSval=825013825 TSecr=1099560264"
"20866","3224.242564","172.217.173.174","192.168.0.78","TCP","1484","443  >  33610 [ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=1099560264 TSecr=825009216 [TCP segment of a reassembled PDU]"
"20867","3224.242658","192.168.0.78","172.217.173.174","TCP","66","33610  >  443 [ACK] Seq=518 Ack=2837 Win=64128 Len=0 TSval=825013854 TSecr=1099560264"
"20868","3224.255035","192.168.0.78","172.217.173.131","TCP","490","[TCP Retransmission] 34298  >  80 [PSH, ACK] Seq=849 Ack=1403 Win=64128 Len=424 TSval=3627307294 TSecr=2384351464"
"20869","3224.255100","192.168.0.78","23.212.49.138","TCP","487","[TCP Retransmission] 52084  >  80 [PSH, ACK] Seq=422 Ack=890 Win=64128 Len=421 TSval=4053290939 TSecr=2766945758"
"20870","3224.266704","172.217.173.174","192.168.0.78","TCP","1484","443  >  33610 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=1099560264 TSecr=825009216 [TCP segment of a reassembled PDU]"
"20871","3224.266780","192.168.0.78","172.217.173.174","TCP","66","33610  >  443 [ACK] Seq=518 Ack=4255 Win=64128 Len=0 TSval=825013878 TSecr=1099560264"
"20872","3224.288661","172.217.173.174","192.168.0.78","TCP","1484","443  >  33610 [ACK] Seq=4255 Ack=518 Win=66816 Len=1418 TSval=1099560264 TSecr=825009216 [TCP segment of a reassembled PDU]"
"20873","3224.288739","192.168.0.78","172.217.173.174","TCP","66","33610  >  443 [ACK] Seq=518 Ack=5673 Win=64128 Len=0 TSval=825013900 TSecr=1099560264"
"20874","3224.301761","192.168.0.78","3.17.146.37","TLSv1.3","130","Change Cipher Spec, Application Data"
"20875","3224.302700","192.168.0.78","3.17.146.37","TLSv1.3","447","Application Data"
"20876","3224.326486","172.217.173.174","192.168.0.78","TLSv1.3","1047","Application Data"
"20877","3224.326565","192.168.0.78","172.217.173.174","TCP","66","33610  >  443 [ACK] Seq=518 Ack=6654 Win=64128 Len=0 TSval=825013938 TSecr=1099560264"
"20878","3224.339770","192.168.0.78","172.217.173.174","TLSv1.3","130","Change Cipher Spec, Application Data"
"20879","3224.340804","192.168.0.78","172.217.173.174","TLSv1.3","236","Application Data"
"20880","3224.344600","149.154.167.99","192.168.0.78","TCP","66","443  >  39490 [ACK] Seq=6398 Ack=810 Win=31744 Len=0 TSval=580200152 TSecr=584640038"
"20881","3224.344670","192.168.0.78","149.154.167.99","TCP","54","39490  >  443 [RST] Seq=810 Win=0 Len=0"
"20882","3224.366596","23.212.49.138","192.168.0.78","TCP","66","[TCP Dup ACK 17941#2] 80  >  52084 [ACK] Seq=890 Ack=422 Win=30080 Len=0 TSval=2766947046 TSecr=4053261180"
"20883","3224.376828","149.154.167.99","192.168.0.78","TCP","66","443  >  39492 [FIN, ACK] Seq=6397 Ack=810 Win=31744 Len=0 TSval=708935293 TSecr=584640162"
"20884","3224.376885","192.168.0.78","149.154.167.99","TCP","54","39492  >  443 [RST] Seq=810 Win=0 Len=0"
"20885","3224.401881","44.237.239.70","192.168.0.78","TCP","78","443  >  45944 [ACK] Seq=3635 Ack=1455 Win=30464 Len=0 TSval=1089050417 TSecr=1099517275 SLE=1454 SRE=1455"
"20886","3224.407583","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  51226 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=2766617316 TSecr=1184958615"
"20887","3224.416176","172.217.173.174","192.168.0.78","QUIC","70","Protected Payload (KP0), DCID=a830fc"
"20888","3224.439436","149.154.174.200","192.168.0.78","TCP","66","443  >  43830 [ACK] Seq=7536 Ack=2259 Win=71680 Len=0 TSval=1520117057 TSecr=4108509358"
"20889","3224.442165","192.168.0.78","3.17.146.37","TLSv1.3","130","Change Cipher Spec, Application Data"
"20890","3224.443527","192.168.0.78","3.17.146.37","TLSv1.3","90","Application Data"
"20891","3224.463879","149.154.174.200","192.168.0.78","TLSv1.3","437","Application Data"
"20892","3224.469340","172.217.173.174","192.168.0.78","TCP","66","443  >  33612 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=980988465 TSecr=825009635"
"20893","3224.479015","192.168.0.78","192.16.58.8","TCP","66","[TCP Keep-Alive] 51194  >  80 [ACK] Seq=1266 Ack=2398 Win=64128 Len=0 TSval=1184975253 TSecr=1899052934"
"20894","3224.491021","172.217.173.174","192.168.0.78","TLSv1.3","1484","Server Hello, Change Cipher Spec"
"20895","3224.491104","192.168.0.78","172.217.173.174","TCP","66","33612  >  443 [ACK] Seq=518 Ack=1419 Win=64128 Len=0 TSval=825014103 TSecr=980988485"
"20896","3224.492485","192.168.0.78","149.154.174.200","TLSv1.3","199","Application Data"
"20897","3224.515638","172.217.173.174","192.168.0.78","TCP","1484","443  >  33612 [ACK] Seq=1419 Ack=518 Win=66816 Len=1418 TSval=980988485 TSecr=825009635 [TCP segment of a reassembled PDU]"
"20898","3224.515729","192.168.0.78","172.217.173.174","TCP","66","33612  >  443 [ACK] Seq=518 Ack=2837 Win=64128 Len=0 TSval=825014127 TSecr=980988485"
"20899","3224.518813","192.168.0.78","200.42.4.207","DNS","95","Standard query 0xc52d AAAA autopush.prod.mozaws.net OPT"
"20900","3224.520203","192.168.0.78","44.237.239.70","TCP","74","46004  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1099522281 TSecr=0 WS=128"
"20901","3224.539847","172.217.173.174","192.168.0.78","TCP","1484","443  >  33612 [ACK] Seq=2837 Ack=518 Win=66816 Len=1418 TSval=980988485 TSecr=825009635 [TCP segment of a reassembled PDU]"
"20902","3224.539948","192.168.0.78","172.217.173.174","TCP","66","33612  >  443 [ACK] Seq=518 Ack=4255 Win=64128 Len=0 TSval=825014152 TSecr=980988485"
"20903","3224.587873","172.217.173.174","192.168.0.78","TCP","1484","443  >  33612 [ACK] Seq=4255 Ack=518 Win=66816 Len=1418 TSval=980988485 TSecr=825009635 [TCP segment of a reassembled PDU]"
"20904","3224.587949","192.168.0.78","172.217.173.174","TCP","66","33612  >  443 [ACK] Seq=518 Ack=5673 Win=64128 Len=0 TSval=825014200 TSecr=980988485"
"20905","3224.613848","172.217.173.174","192.168.0.78","TLSv1.3","1047","Application Data"
"20906","3224.613934","192.168.0.78","172.217.173.174","TCP","66","33612  >  443 [ACK] Seq=518 Ack=6654 Win=64128 Len=0 TSval=825014226 TSecr=980988485"
"20907","3224.624580","192.168.0.78","172.217.173.174","TLSv1.3","130","Change Cipher Spec, Application Data"
"20908","3224.625719","192.168.0.78","172.217.173.174","TLSv1.3","253","Application Data"
"20909","3224.631621","172.217.173.174","192.168.0.78","QUIC","651","Protected Payload (KP0), DCID=e44aed"
"20910","3224.632030","192.168.0.78","172.217.173.174","QUIC","113","Protected Payload (KP0), DCID=99af84349a231b4a"
"20911","3224.669782","34.107.221.82","192.168.0.78","TCP","66","[TCP Dup ACK 17856#2] 80  >  54912 [ACK] Seq=303 Ack=300 Win=66816 Len=0 TSval=3297514502 TSecr=1733537063"
"20912","3224.669864","192.168.0.78","34.107.221.82","TCP","54","54912  >  80 [RST] Seq=300 Win=0 Len=0"
"20913","3224.691482","172.217.173.174","192.168.0.78","QUIC","84","Protected Payload (KP0)"
"20914","3224.691940","192.168.0.78","172.217.173.174","QUIC","113","Protected Payload (KP0), DCID=99af84349a231b4a"
"20915","3224.713990","172.217.173.174","192.168.0.78","QUIC","84","Protected Payload (KP0)"
"20916","3224.714485","192.168.0.78","172.217.173.174","QUIC","113","Protected Payload (KP0), DCID=99af84349a231b4a"
"20917","3224.718574","34.107.221.82","192.168.0.78","TCP","66","[TCP Dup ACK 17879#2] 80  >  54914 [ACK] Seq=221 Ack=302 Win=66816 Len=0 TSval=1507313077 TSecr=1733537234"
"20918","3224.718637","192.168.0.78","34.107.221.82","TCP","54","54914  >  80 [RST] Seq=302 Win=0 Len=0"
"20919","3224.726693","172.217.173.174","192.168.0.78","QUIC","84","Protected Payload (KP0)"
"20920","3224.727082","192.168.0.78","172.217.173.174","QUIC","113","Protected Payload (KP0), DCID=99af84349a231b4a"
"20921","3224.731266","172.217.173.131","192.168.0.78","TCP","66","80  >  34308 [ACK] Seq=1404 Ack=1274 Win=68864 Len=0 TSval=4058596279 TSecr=3627303585"
"20922","3224.743886","172.217.172.110","192.168.0.78","TLSv1.3","674","Application Data, Application Data"
"20923","3224.744013","192.168.0.78","172.217.172.110","TCP","66","35176  >  443 [ACK] Seq=752 Ack=7261 Win=64128 Len=0 TSval=1732593885 TSecr=1955931020"
"20924","3224.745172","192.168.0.78","172.217.172.110","TLSv1.3","97","Application Data"
"20925","3224.755357","172.217.172.110","192.168.0.78","TLSv1.3","97","Application Data"
"20926","3224.755447","192.168.0.78","172.217.172.110","TCP","66","35176  >  443 [ACK] Seq=783 Ack=7292 Win=64128 Len=0 TSval=1732593896 TSecr=1955931048"
"20927","3224.759732","23.212.49.138","192.168.0.78","TCP","66","[TCP Dup ACK 17941#3] 80  >  52084 [ACK] Seq=890 Ack=422 Win=30080 Len=0 TSval=2766947565 TSecr=4053261180"
"20928","3224.771947","192.168.0.78","44.237.239.70","TCP","74","46006  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1099522533 TSecr=0 WS=128"
"20929","3224.778077","142.250.79.164","192.168.0.78","QUIC","70","Protected Payload (KP0), DCID=e89f25"
"20930","3224.812388","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"20931","3224.828756","172.217.173.131","192.168.0.78","TCP","66","80  >  34298 [ACK] Seq=1403 Ack=1273 Win=68864 Len=0 TSval=2384352163 TSecr=3627304074"
"20932","3224.849800","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20933","3224.849868","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=15739 Win=64128 Len=0 TSval=2327958206 TSecr=2126918927"
"20934","3224.888738","69.171.250.60","192.168.0.78","TCP","1446","443  >  36868 [PSH, ACK] Seq=15739 Ack=2075 Win=73216 Len=1380 TSval=2126918927 TSecr=2327954417 [TCP segment of a reassembled PDU]"
"20935","3224.888804","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=17119 Win=64128 Len=0 TSval=2327958245 TSecr=2126918927"
"20936","3224.905366","172.217.172.110","192.168.0.78","TLSv1.3","674","Application Data, Application Data"
"20937","3224.905471","192.168.0.78","172.217.172.110","TCP","66","35180  >  443 [ACK] Seq=769 Ack=7261 Win=64128 Len=0 TSval=1732594046 TSecr=1009382019"
"20938","3224.906406","192.168.0.78","172.217.172.110","TLSv1.3","90","Application Data"
"20939","3224.906491","192.168.0.78","172.217.172.110","TCP","66","35180  >  443 [FIN, ACK] Seq=793 Ack=7261 Win=64128 Len=0 TSval=1732594047 TSecr=1009382019"
"20940","3224.918000","172.217.173.131","192.168.0.78","OCSP","767","Response"
"20941","3224.918067","192.168.0.78","172.217.173.131","TCP","66","34308  >  80 [ACK] Seq=1274 Ack=2105 Win=64128 Len=0 TSval=3627307957 TSecr=4058596566"
"20942","3224.968484","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20943","3224.968554","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=18499 Win=64128 Len=0 TSval=2327958324 TSecr=2126919028"
"20944","3224.996750","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20945","3224.996819","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=19879 Win=64128 Len=0 TSval=2327958353 TSecr=2126919028"
"20946","3225.022845","172.217.172.110","192.168.0.78","TLSv1.3","97","Application Data"
"20947","3225.022948","192.168.0.78","172.217.172.110","TCP","54","35180  >  443 [RST] Seq=769 Win=0 Len=0"
"20948","3225.036047","69.171.250.60","192.168.0.78","QUIC","73","Protected Payload (KP0), DCID=b77715"
"20949","3225.057600","192.168.0.78","69.171.250.60","QUIC","77","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20950","3225.061410","69.171.250.60","192.168.0.78","QUIC","1274","Protected Payload (KP0), DCID=b77715"
"20951","3225.062357","192.168.0.78","69.171.250.60","QUIC","73","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20952","3225.081998","192.168.0.78","69.171.250.60","QUIC","77","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20953","3225.118195","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"20954","3225.125332","192.168.0.36","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"20955","3225.147292","69.171.250.60","192.168.0.78","QUIC","1274","Protected Payload (KP0), DCID=b77715"
"20956","3225.169044","192.168.0.78","69.171.250.60","QUIC","77","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20957","3225.215884","69.171.250.60","192.168.0.78","QUIC","1274","Protected Payload (KP0), DCID=b77715"
"20958","3225.235260","69.171.250.60","192.168.0.78","QUIC","1274","Protected Payload (KP0), DCID=b77715"
"20959","3225.235808","192.168.0.78","69.171.250.60","QUIC","76","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20960","3225.256542","69.171.250.60","192.168.0.78","QUIC","1274","Protected Payload (KP0), DCID=b77715"
"20961","3225.272985","172.217.173.131","192.168.0.78","OCSP","767","Response"
"20962","3225.273068","192.168.0.78","172.217.173.131","TCP","66","34298  >  80 [ACK] Seq=1273 Ack=2104 Win=64128 Len=0 TSval=3627308312 TSecr=2384352454"
"20963","3225.277437","192.168.0.78","69.171.250.60","QUIC","77","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20964","3225.283023","192.168.0.78","192.16.58.8","TCP","66","[TCP Keep-Alive] 51188  >  80 [ACK] Seq=1266 Ack=2398 Win=64128 Len=0 TSval=1184976057 TSecr=3144574906"
"20965","3225.297482","69.171.250.60","192.168.0.78","TCP","1446","443  >  36868 [ACK] Seq=19879 Ack=2075 Win=73216 Len=1380 TSval=2126919229 TSecr=2327954534 [TCP segment of a reassembled PDU]"
"20966","3225.321806","69.171.250.60","192.168.0.78","TCP","1446","443  >  36868 [PSH, ACK] Seq=21259 Ack=2075 Win=73216 Len=1380 TSval=2126919229 TSecr=2327954534 [TCP segment of a reassembled PDU]"
"20967","3225.321875","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=22639 Win=64128 Len=0 TSval=2327958678 TSecr=2126919229"
"20968","3225.334143","69.171.250.60","192.168.0.78","QUIC","545","Protected Payload (KP0), DCID=b77715"
"20969","3225.334810","192.168.0.78","69.171.250.60","QUIC","73","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20970","3225.355668","192.168.0.78","69.171.250.60","QUIC","77","Protected Payload (KP0), DCID=7b624f14285ddea2"
"20971","3225.373444","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20972","3225.403259","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20973","3225.403329","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=25399 Win=64128 Len=0 TSval=2327958759 TSecr=2126919415"
"20974","3225.417424","23.212.49.138","192.168.0.78","TCP","66","[TCP Dup ACK 17941#4] 80  >  52084 [ACK] Seq=890 Ack=422 Win=30080 Len=0 TSval=2766948259 TSecr=4053261180"
"20975","3225.420606","192.168.0.36","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"20976","3225.441807","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  51226 [ACK] Seq=800 Ack=423 Win=67072 Len=0 TSval=2766618510 TSecr=1184958615"
"20977","3225.444191","192.168.0.79","255.255.255.255","UDP","162","6537  >  6537 Len=120"
"20978","3225.466568","34.107.221.82","192.168.0.78","TCP","66","[TCP Dup ACK 17856#3] 80  >  54912 [ACK] Seq=303 Ack=300 Win=66816 Len=0 TSval=3297515584 TSecr=1733537063"
"20979","3225.466644","192.168.0.78","34.107.221.82","TCP","54","54912  >  80 [RST] Seq=300 Win=0 Len=0"
"20980","3225.471643","69.171.250.60","192.168.0.78","TCP","66","443  >  36868 [ACK] Seq=25399 Ack=2408 Win=74240 Len=0 TSval=2126919600 TSecr=2327954862"
"20981","3225.475058","192.168.0.78","23.212.49.138","TCP","74","[TCP Retransmission] 52230  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=4053292159 TSecr=0 WS=128"
"20982","3225.496158","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20983","3225.517548","69.171.250.60","192.168.0.78","TLSv1.3","1446","Application Data [TCP segment of a reassembled PDU]"
"20984","3225.517625","192.168.0.78","69.171.250.60","TCP","66","36868  >  443 [ACK] Seq=2615 Ack=28159 Win=64128 Len=0 TSval=2327958873 TSecr=2126919600"
"20985","3225.525835","192.16.58.8","192.168.0.78","TCP","66","[TCP Keep-Alive ACK] 80  >  51188 [ACK] Seq=2398 Ack=1267 Win=69120 Len=0 TSval=3144589959 TSecr=1184962873"
"20986","3225.535039","192.168.0.78","44.237.239.70","TCP","74","[TCP Retransmission] 46004  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=1099523296 TSecr=0 WS=128"
"20987","3225.566301","200.42.4.207","192.168.0.78","DNS","124","Standard query response 0x2153 A a1887.dscq.akamai.net A 23.212.49.138 A 72.247.40.235 OPT"
"20988","3225.577252","149.154.174.200","192.168.0.78","TCP","66","443  >  43830 [ACK] Seq=7907 Ack=2509 Win=72704 Len=0 TSval=1520118323 TSecr=4108511615"
"20989","3225.599412","149.154.174.200","192.168.0.78","TLSv1.3","195","Application Data"
"20990","3225.608793","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"20991","3225.612050","192.168.0.78","149.154.174.200","TLSv1.3","183","Application Data"
"20992","3225.630506","200.42.4.207","192.168.0.78","DNS","148","Standard query response 0xec71 AAAA a1887.dscq.akamai.net AAAA 2600:1419:1c00::be5e:bc20 AAAA 2600:1419:1c00::17d4:3120 OPT"
"20993","3225.645279","23.212.49.138","192.168.0.78","TCP","66","80  >  52084 [ACK] Seq=890 Ack=843 Win=31104 Len=0 TSval=2766948503 TSecr=4053288984"
